name,version,software_id
net.sf.mpxj:mpxj,6.2.0,296
net.sf.mpxj:mpxj,5.0.0,296
net.sf.mpxj:mpxj,5.4.0,296
net.sf.mpxj:mpxj,5.8.0,296
net.sf.mpxj:mpxj,5.11.0,296
net.sf.mpxj:mpxj,6.1.2,296
net.sf.mpxj:mpxj,6.1.0,296
net.sf.mpxj:mpxj,5.3.0,296
net.sf.mpxj:mpxj,5.3.1,296
net.sf.mpxj:mpxj,5.3.2,296
net.sf.mpxj:mpxj,5.3.3,296
org.apache.james:james-server,3.0-beta2,323
org.apache.james:james-server,3.0-beta3,323
org.apache.james:james-server,3.0-beta4,323
org.apache.james:james-server,3.0-M2,323
org.apache.james:james-server,3.0-M1,323
org.apache.ranger:ranger,0.6.1,338
org.apache.ranger:ranger,1.0.0,338
org.apache.ranger:ranger,1.1.0,338
org.apache.ranger:ranger,1.2.0,338
org.apache.tomcat:tomcat,8.0.1,24
org.apache.tomcat:tomcat,8.0.5,24
org.apache.tomcat:tomcat,8.0.8,24
org.apache.tomcat:tomcat,8.0.9,24
org.apache.tomcat:tomcat,8.0.0-RC10,24
org.apache.tomcat:tomcat,8.0.28,24
org.apache.tomcat:tomcat,8.0.29,24
org.apache.tomcat:tomcat,8.0.26,24
org.apache.tomcat:tomcat,8.0.27,24
org.apache.tomcat:tomcat,8.0.24,24
org.apache.tomcat:tomcat,8.0.22,24
org.apache.tomcat:tomcat,8.0.23,24
org.apache.tomcat:tomcat,8.0.20,24
org.apache.tomcat:tomcat,8.0.21,24
org.apache.tomcat:tomcat,8.0.17,24
org.apache.tomcat:tomcat,8.0.18,24
org.apache.tomcat:tomcat,8.0.15,24
org.apache.tomcat:tomcat,8.0.14,24
org.apache.tomcat:tomcat,8.0.11,24
org.apache.tomcat:tomcat,8.0.12,24
org.apache.tomcat:tomcat,8.0.48,24
org.apache.tomcat:tomcat,8.0.49,24
org.apache.tomcat:tomcat,8.0.46,24
org.apache.tomcat:tomcat,8.0.47,24
org.apache.tomcat:tomcat,8.0.44,24
org.apache.tomcat:tomcat,8.0.45,24
org.apache.tomcat:tomcat,8.0.42,24
org.apache.tomcat:tomcat,8.0.43,24
org.apache.tomcat:tomcat,8.0.41,24
org.apache.tomcat:tomcat,8.0.39,24
org.apache.tomcat:tomcat,8.0.37,24
org.apache.tomcat:tomcat,8.0.38,24
org.apache.tomcat:tomcat,8.0.35,24
org.apache.tomcat:tomcat,8.0.36,24
org.apache.tomcat:tomcat,8.0.33,24
org.apache.tomcat:tomcat,8.0.32,24
org.apache.tomcat:tomcat,8.0.30,24
org.apache.tomcat:tomcat,8.0.50,24
org.apache.tomcat:tomcat,8.0.53,24
org.apache.tomcat:tomcat,8.0.51,24
org.apache.tomcat:tomcat,8.0.52,24
org.apache.tomcat:tomcat,8.0.0-RC5,24
org.apache.tomcat:tomcat,8.0.0-RC3,24
org.apache.tomcat:tomcat,8.0.0-RC1,24
org.apache.zeppelin:zeppelin,0.5.0-incubating,357
org.apache.wicket:wicket-core,1.5-RC5.1,353
org.http4s:http4s-server_2.13.0-M5,0.20.5,388
org.http4s:http4s-server_2.13,0.22-53-01128f5,388
org.http4s:http4s-server_2.13,0.22-129-24d065b,388
org.http4s:http4s-server_2.13,0.22-96-55d3184,388
org.http4s:http4s-server_2.13,0.22-143-49b5a8d,388
org.http4s:http4s-server_2.13,0.10.0-M10,388
org.http4s:http4s-server_2.12,0.22-143-49b5a8d,388
org.http4s:http4s-server_2.12,0.22-129-24d065b,388
org.http4s:http4s-server_2.12,0.22-53-01128f5,388
org.http4s:http4s-server_2.12,0.22-96-55d3184,388
org.sonatype.nexus:nexus-extdirect,3.17.1-01,597
org.sonatype.nexus:nexus-extdirect,3.1.0-04,597
org.sonatype.nexus:nexus-extdirect,3.15.3-01,597
org.sonatype.nexus:nexus-extdirect,3.3.2-02,597
org.sonatype.nexus:nexus-extdirect,3.0.0-03,597
org.sonatype.nexus:nexus-extdirect,3.5.1-02,597
org.sonatype.nexus:nexus-extdirect,3.20.0-02,597
org.sonatype.nexus:nexus-extdirect,3.17.2-03,597
org.sonatype.nexus:nexus-extdirect,3.2.0-01,597
org.sonatype.nexus:nexus-extdirect,3.20.3-01,597
org.sonatype.nexus:nexus-extdirect,3.0.2-02,597
org.sonatype.nexus:nexus-extdirect,3.2.1-01,597
