vuln_cves,Direct
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2018-1327
CVE-2017-9805
CVE-2017-9793
CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2017-7957
CVE-2016-9878
CVE-2016-5007
CVE-2016-3674
CVE-2015-3192
CVE-2013-7285
","True
True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
,
,
,
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
","True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
","True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-1935
","True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
CVE-2020-1935
","True
True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
","True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
","True
True
True
"
"CVE-2022-23181
CVE-2021-30639
CVE-2020-8022
","True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-33037
CVE-2021-30640
CVE-2021-30639
","True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
","True
True
True
True
True
"
"CVE-2022-23181
CVE-2021-42340
CVE-2021-41079
CVE-2021-33037
CVE-2021-30640
","True
True
True
True
True
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2021-27578
CVE-2020-13929
CVE-2019-10095
CVE-2018-1328
CVE-2018-1317
CVE-2017-12619
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-29425
CVE-2020-8908
CVE-2020-15250
CVE-2020-13956
CVE-2019-17571
CVE-2018-1320
CVE-2018-10237
","True
True
True
True
True
True
False
False
False
False
False
False
False
False
False
False
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2020-15250
CVE-2019-17571
CVE-2019-10172
CVE-2015-6420
","True
False
False
False
False
False
False
False
"
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-29425
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
","True
False
False
False
False
False
False
False
False
"
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-29425
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
","True
False
False
False
False
False
False
False
False
"
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-29425
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
","True
False
False
False
False
False
False
False
False
"
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-29425
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
","True
False
False
False
False
False
False
False
False
"
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-34428
CVE-2021-29425
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
CVE-2019-10247
CVE-2019-10246
CVE-2019-10241
CVE-2019-10172
CVE-2017-9735
CVE-2017-7658
CVE-2017-7657
CVE-2017-7656
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
,
,
,
,
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
CVE-2019-10172
","True
False
False
False
False
False
False
False
False
"
,
,
"CVE-2019-0201
CVE-2022-23305
CVE-2022-23302
CVE-2021-4104
CVE-2021-34428
CVE-2020-15250
CVE-2019-9658
CVE-2019-17571
CVE-2019-10782
CVE-2019-10247
CVE-2019-10246
CVE-2019-10241
CVE-2019-10172
CVE-2017-9735
CVE-2017-7658
CVE-2017-7657
CVE-2017-7656
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
,
,
"CVE-2020-11976
CVE-2020-15250
","True
False
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2018-1000854
CVE-2021-29425
CVE-2020-15250
CVE-2020-13956
CVE-2015-5262
CVE-2014-3577
CVE-2012-6153
","True
False
False
False
False
False
False
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
","True
True
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
","True
True
"
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
","True
True
"
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
,
,
,
,
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
","True
True
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2020-10683
CVE-2018-1000632
CVE-2015-6420
","True
False
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-15250
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
,
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2015-6420
","True
False
False
False
False
False
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000529
CVE-2021-36374
CVE-2021-36373
CVE-2021-29425
CVE-2020-1945
CVE-2020-11979
CVE-2018-15756
CVE-2018-1275
CVE-2018-1272
CVE-2018-1271
CVE-2018-1270
CVE-2018-1257
CVE-2016-9878
CVE-2016-5007
CVE-2015-6420
CVE-2015-3192
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
","True
True
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
"CVE-2021-41084
CVE-2021-39185
CVE-2017-5929
","True
True
False
"
